policy,seed,step,value
Susceptible,17,0,0.9117647058823529
Susceptible,17,1,0.9117647058823529
Susceptible,17,2,0.9117647058823529
Susceptible,17,3,0.9117647058823529
Susceptible,17,4,0.9117647058823529
Susceptible,17,5,0.9117647058823529
Susceptible,17,6,0.9117647058823529
Susceptible,17,7,0.9117647058823529
Susceptible,17,8,0.9117647058823529
Susceptible,17,9,0.9117647058823529
Susceptible,17,10,0.9117647058823529
Susceptible,17,11,0.9117647058823529
Susceptible,17,12,0.9117647058823529
Susceptible,17,13,0.9117647058823529
Susceptible,17,14,0.9117647058823529
Susceptible,17,15,0.9117647058823529
Susceptible,17,16,0.9117647058823529
Susceptible,17,17,0.9117647058823529
Susceptible,17,18,0.9117647058823529
Susceptible,17,19,0.9117647058823529
Susceptible,17,20,0.9117647058823529
Susceptible,17,21,0.9117647058823529
Susceptible,17,22,0.9117647058823529
Susceptible,17,23,0.9117647058823529
Susceptible,17,24,0.9117647058823529
Susceptible,17,25,0.9117647058823529
Susceptible,17,26,0.9117647058823529
Susceptible,17,27,0.9117647058823529
Susceptible,17,28,0.9117647058823529
Susceptible,17,29,0.9117647058823529
Susceptible,17,30,0.9117647058823529
Susceptible,17,31,0.9117647058823529
Susceptible,17,32,0.9117647058823529
Susceptible,17,33,0.9117647058823529
Susceptible,17,34,0.9117647058823529
Susceptible,17,35,0.9117647058823529
Susceptible,17,36,0.9117647058823529
Susceptible,17,37,0.9117647058823529
Susceptible,17,38,0.9117647058823529
Susceptible,17,39,0.9117647058823529
Susceptible,17,40,0.9117647058823529
Susceptible,17,41,0.9117647058823529
Susceptible,17,42,0.9117647058823529
Susceptible,17,43,0.9117647058823529
Susceptible,17,44,0.9117647058823529
Susceptible,17,45,0.9117647058823529
Susceptible,17,46,0.9117647058823529
Susceptible,17,47,0.9117647058823529
Susceptible,17,48,0.9117647058823529
Susceptible,17,49,0.9117647058823529
Susceptible,17,50,0.9117647058823529
Susceptible,17,51,0.9117647058823529
Susceptible,17,52,0.9117647058823529
Susceptible,17,53,0.9117647058823529
Susceptible,17,54,0.9117647058823529
Susceptible,17,55,0.9117647058823529
Susceptible,17,56,0.9117647058823529
Susceptible,17,57,0.9117647058823529
Susceptible,17,58,0.9117647058823529
Susceptible,17,59,0.9117647058823529
Susceptible,17,60,0.9117647058823529
Susceptible,17,61,0.9117647058823529
Susceptible,17,62,0.9117647058823529
Susceptible,17,63,0.9117647058823529
Susceptible,17,64,0.9117647058823529
Susceptible,17,65,0.9117647058823529
Susceptible,17,66,0.9117647058823529
Susceptible,17,67,0.9117647058823529
Susceptible,17,68,0.9117647058823529
Susceptible,17,69,0.9117647058823529
Susceptible,17,70,0.9117647058823529
Susceptible,17,71,0.9117647058823529
Susceptible,17,72,0.9117647058823529
Susceptible,17,73,0.9117647058823529
Susceptible,17,74,0.9117647058823529
Susceptible,17,75,0.9117647058823529
Susceptible,17,76,0.9117647058823529
Susceptible,17,77,0.9117647058823529
Susceptible,17,78,0.9117647058823529
Susceptible,17,79,0.9117647058823529
Susceptible,17,80,0.9117647058823529
Susceptible,17,81,0.9117647058823529
Susceptible,17,82,0.9117647058823529
Susceptible,17,83,0.9117647058823529
Susceptible,17,84,0.9117647058823529
Susceptible,17,85,0.9117647058823529
Susceptible,17,86,0.9117647058823529
Susceptible,17,87,0.9117647058823529
Susceptible,17,88,0.9117647058823529
Susceptible,17,89,0.9117647058823529
Susceptible,17,90,0.9117647058823529
Susceptible,17,91,0.9117647058823529
Susceptible,17,92,0.9117647058823529
Susceptible,17,93,0.9117647058823529
Susceptible,17,94,0.9117647058823529
Susceptible,17,95,0.9117647058823529
Susceptible,17,96,0.9117647058823529
Susceptible,17,97,0.9117647058823529
Susceptible,17,98,0.9117647058823529
Susceptible,17,99,0.9117647058823529
Susceptible,17,100,0.9117647058823529
Susceptible,17,101,0.9117647058823529
Susceptible,17,102,0.9117647058823529
Susceptible,17,103,0.9117647058823529
Susceptible,17,104,0.9117647058823529
Susceptible,17,105,0.9117647058823529
Susceptible,17,106,0.9117647058823529
Susceptible,17,107,0.9117647058823529
Susceptible,17,108,0.9117647058823529
Susceptible,17,109,0.9117647058823529
Susceptible,17,110,0.9117647058823529
Susceptible,17,111,0.9117647058823529
Susceptible,17,112,0.9117647058823529
Susceptible,17,113,0.9117647058823529
Susceptible,17,114,0.9117647058823529
Susceptible,17,115,0.9117647058823529
Susceptible,17,116,0.9117647058823529
Susceptible,17,117,0.9117647058823529
Susceptible,17,118,0.9117647058823529
Susceptible,17,119,0.9117647058823529
Susceptible,17,120,0.9117647058823529
Susceptible,17,121,0.9117647058823529
Susceptible,17,122,0.9117647058823529
Susceptible,17,123,0.9117647058823529
Susceptible,17,124,0.9117647058823529
Susceptible,17,125,0.9117647058823529
Susceptible,17,126,0.9117647058823529
Susceptible,17,127,0.9117647058823529
Susceptible,17,128,0.9117647058823529
Susceptible,17,129,0.9117647058823529
Susceptible,17,130,0.9117647058823529
Susceptible,17,131,0.9117647058823529
Susceptible,17,132,0.9117647058823529
Susceptible,17,133,0.9117647058823529
Susceptible,17,134,0.9117647058823529
Susceptible,17,135,0.9117647058823529
Susceptible,17,136,0.9117647058823529
Susceptible,17,137,0.9117647058823529
Susceptible,17,138,0.9117647058823529
Susceptible,17,139,0.9117647058823529
Susceptible,17,140,0.9117647058823529
Susceptible,17,141,0.9117647058823529
Susceptible,17,142,0.9117647058823529
Susceptible,17,143,0.9117647058823529
Susceptible,17,144,0.9117647058823529
Susceptible,17,145,0.9117647058823529
Susceptible,17,146,0.9117647058823529
Susceptible,17,147,0.9117647058823529
Susceptible,17,148,0.9117647058823529
Susceptible,17,149,0.9117647058823529
Susceptible,17,150,0.9117647058823529
Infected,17,0,0.08823529411764706
Infected,17,1,0.029411764705882353
Infected,17,2,0.029411764705882353
Infected,17,3,0.0
Infected,17,4,0.0
Infected,17,5,0.0
Infected,17,6,0.0
Infected,17,7,0.0
Infected,17,8,0.0
Infected,17,9,0.0
Infected,17,10,0.0
Infected,17,11,0.0
Infected,17,12,0.0
Infected,17,13,0.0
Infected,17,14,0.0
Infected,17,15,0.0
Infected,17,16,0.0
Infected,17,17,0.0
Infected,17,18,0.0
Infected,17,19,0.0
Infected,17,20,0.0
Infected,17,21,0.0
Infected,17,22,0.0
Infected,17,23,0.0
Infected,17,24,0.0
Infected,17,25,0.0
Infected,17,26,0.0
Infected,17,27,0.0
Infected,17,28,0.0
Infected,17,29,0.0
Infected,17,30,0.0
Infected,17,31,0.0
Infected,17,32,0.0
Infected,17,33,0.0
Infected,17,34,0.0
Infected,17,35,0.0
Infected,17,36,0.0
Infected,17,37,0.0
Infected,17,38,0.0
Infected,17,39,0.0
Infected,17,40,0.0
Infected,17,41,0.0
Infected,17,42,0.0
Infected,17,43,0.0
Infected,17,44,0.0
Infected,17,45,0.0
Infected,17,46,0.0
Infected,17,47,0.0
Infected,17,48,0.0
Infected,17,49,0.0
Infected,17,50,0.0
Infected,17,51,0.0
Infected,17,52,0.0
Infected,17,53,0.0
Infected,17,54,0.0
Infected,17,55,0.0
Infected,17,56,0.0
Infected,17,57,0.0
Infected,17,58,0.0
Infected,17,59,0.0
Infected,17,60,0.0
Infected,17,61,0.0
Infected,17,62,0.0
Infected,17,63,0.0
Infected,17,64,0.0
Infected,17,65,0.0
Infected,17,66,0.0
Infected,17,67,0.0
Infected,17,68,0.0
Infected,17,69,0.0
Infected,17,70,0.0
Infected,17,71,0.0
Infected,17,72,0.0
Infected,17,73,0.0
Infected,17,74,0.0
Infected,17,75,0.0
Infected,17,76,0.0
Infected,17,77,0.0
Infected,17,78,0.0
Infected,17,79,0.0
Infected,17,80,0.0
Infected,17,81,0.0
Infected,17,82,0.0
Infected,17,83,0.0
Infected,17,84,0.0
Infected,17,85,0.0
Infected,17,86,0.0
Infected,17,87,0.0
Infected,17,88,0.0
Infected,17,89,0.0
Infected,17,90,0.0
Infected,17,91,0.0
Infected,17,92,0.0
Infected,17,93,0.0
Infected,17,94,0.0
Infected,17,95,0.0
Infected,17,96,0.0
Infected,17,97,0.0
Infected,17,98,0.0
Infected,17,99,0.0
Infected,17,100,0.0
Infected,17,101,0.0
Infected,17,102,0.0
Infected,17,103,0.0
Infected,17,104,0.0
Infected,17,105,0.0
Infected,17,106,0.0
Infected,17,107,0.0
Infected,17,108,0.0
Infected,17,109,0.0
Infected,17,110,0.0
Infected,17,111,0.0
Infected,17,112,0.0
Infected,17,113,0.0
Infected,17,114,0.0
Infected,17,115,0.0
Infected,17,116,0.0
Infected,17,117,0.0
Infected,17,118,0.0
Infected,17,119,0.0
Infected,17,120,0.0
Infected,17,121,0.0
Infected,17,122,0.0
Infected,17,123,0.0
Infected,17,124,0.0
Infected,17,125,0.0
Infected,17,126,0.0
Infected,17,127,0.0
Infected,17,128,0.0
Infected,17,129,0.0
Infected,17,130,0.0
Infected,17,131,0.0
Infected,17,132,0.0
Infected,17,133,0.0
Infected,17,134,0.0
Infected,17,135,0.0
Infected,17,136,0.0
Infected,17,137,0.0
Infected,17,138,0.0
Infected,17,139,0.0
Infected,17,140,0.0
Infected,17,141,0.0
Infected,17,142,0.0
Infected,17,143,0.0
Infected,17,144,0.0
Infected,17,145,0.0
Infected,17,146,0.0
Infected,17,147,0.0
Infected,17,148,0.0
Infected,17,149,0.0
Infected,17,150,0.0
Recovered,17,0,0.0
Recovered,17,1,0.058823529411764705
